V1,V2
0,非法出售现行司法军警行政执法机关专用服装标志
0,粮食收购资格许可
0,麻醉药品精神药品定点批发企业购进麻醉药品第一类精神药品保证供药责任区域内麻醉药品第一类精神药品供应医疗机构履行送货义务
0,医疗事故医疗机构医务人员
1,本次违法行为积水潭站钢围檩安装引起积水潭站钢支撑安拆工程安装分项工程影响施工单位提供积水潭站含附属结构区间竖井钢支撑安拆工程综合单价表安装工程涉及工程合同价款为元
0,认证机构发放有机产品销售证数量超过获证产品认证委托人生产加工有机产品数量
1,住房城乡建设执法人员号线三期工程土建施工合同段检查中铁十一局施工号线三期工程土建施工合同段大红门站下述问题大红门站安全口南边墙中部边墙厚度范围墙厚实测平均墙厚最薄处为设计图纸图纸部位墙厚应为检查时该部位边墙上部结构柱施工中铁十一局工程设计图纸施工中铁十一局以上问题予以承认认为出现上述情况原因现场技术作业人员疏忽问题后中铁十一局问题整改设计证明问题质量事故问题中铁十一局直接负责主管人员杨燕青无直接责任人员以上问题涉及分项工程合同价款为元
0,麻醉药品第一类精神药品运输证明核发
1,顺义新城街区限价商品住宅楼顺义仁和镇地块二类居住用地限价商品住房项目楼楼配套地下车库室内装修外墙屋面分包工程施工过程中号楼北侧人员进出吊篮地面符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
0,集贸市场经营者合格计量器具破坏计量器具准确度伪造数据破坏铅签封
0,直销员消费推销产品出示直销员证推销合同消费者同意进入消费者住所强行推销产品未向消费者详细介绍企业退货制度
0,国务院省自治区直辖市人民政府禁止生产销售粘土砖期限区域内生产销售粘土砖县级以上地方人民政府指定部门责令限期改正逾期继续生产销售
1,施工北京协和医院西院区中楼骨髓移植病房改造工程检查工程进场热镀锌板耐火电缆桥架做好验收记录违反建筑电气工程施工质量验收规范施工单位施工施工技术标准施工建设工程质量管理条例相关作出直接负责主管人员
1,建工京精大房工程建设监理监理号线三期工程土建施工合同段珠市口站公共区天棚门窗装修工程报验拟用于工程建筑电气部位管线构配件进场检验记录记载型号铜芯低烟无卤交联聚烯烃绝缘阻燃类电线进场数量米工程资料登记表提供型号电线产品合格证米米型号电线没有产品合格证质量证明文件构配件进场检验记录检验结论以上物资外观检查合格材质规格型号数量复检均符合设计规范产品质量证明文件齐全建工京精大房工程建设监理监理工程师王小燕构配件进场检验记录建设监理一栏签字构配件进场检验记录资料技术文件该表检验结论不符错误技术文件王小燕具有专业技术职称从事工程建设活动专业技术人员王小燕承认以上问题会产生合格产品误解进场检验工作完善
1,住房城乡建设执法人员轨道交通房山线北延工程土建施工合同段丰益桥南站车站主体防水工程检查森桦建业防水工程施工轨道交通房山线北延工程土建施工合同段丰益桥南站车站主体防水工程丰益桥南站车站顶板轴处改性沥青防水卷材基面顶纵梁两侧阳角位置做成钝角圆角符合施工设计图纸图纸防水设计说明三中改性沥青防水卷材施工技术基面阳角均做成小于钝角≥圆角森桦建业防水工程工程设计图纸施工森桦建业防水工程以上问题予以承认认为出现上述情况原因现场技术作业人员疏忽问题后森桦建业防水工程问题整改施工总包监理确认问题质量事故以上问题森桦建业防水工程直接负责主管人员侯贤亮无直接责任人员以上问题涉及分项工程合同价款为元
1,上午住房城乡建设亮马桥路燕莎中心凯宾斯基饭店改造项目消防工程执法检查项目经理注册建造师彭威工程监理通知回复单签字确认涉嫌履行注册建造师义务住房城乡建设立案开展调查取证彭威代理人张德静询问调取资料查明中联行消防工程承揽燕莎中心凯宾斯基饭店改造项目消防工程任命一级注册建造师彭威工程项目经理该项工程履行项目经理职责工程开工后彭威工程监理通知回复单签字确认履行注册建造师义务彭威工程中未获得违法所得本案无从轻从重情节
0,按规定生产许可证擅自生产销售防伪技术产品超出范围生产防伪技术产品
1,盛隆弘扬电力工程已经违反中华人民共和国行政许可法第三十一条建筑业企业资质管理第二十九条第二款欺骗贿赂正当手段建筑业企业资质证书盛隆弘扬电力工程法定代表人张扬以上事实予以承认无陈述申辩意见本案无从轻从重情节
1,住房城乡建设科研楼遥感科学研究观测应用技术开发系统能力创新平台工程检查中建瑞斯防水施工中心项目负责人樊创荣涉嫌注册证书执业印章担任大中型建设工程项目施工单位负责人住房城乡建设对樊创荣违法违规行为展开调查
0,医师药师违法开具麻醉药品第一类精神药品处方
1,住房城乡建设交通运输部安华西里三区综合整治项目执法检查承接阳台加固工程安能通工程科技项目经理颜丽涉嫌注册证书执业印章注册建造师名义从事相关活动住房城乡建设立案开展调查取证颜丽受委托人颜学芝询问调取资料查明安能通工程科技承揽交通运输部安华西里三区综合整治项目阳台加固工程承包单位蓝天建设签订专业分包合同安能通工程科技颜丽为该项目的项目经理全权负责项目施工安全质量进度施工管理颜丽没有注册证书执业印章注册证书执业印章注册建造师名义从事相关活动本案无从轻从重情节
0,专用仓库设置技术防范设施建立出入库检查登记制度收存发放民用爆炸物品致使账物不符超量储存非专用仓库储存违反储存标准规范储存民用爆炸物品
0,传销提供经营场所培训场所货源保管仓储提供互联网信息服务
1,案件调查过程东港建设主动采取措施改正违法行为施工现场整改消除安全隐患积极配合行政机关执法工作安全事故
0,非法生产销售人民警察制式服装标志
0,医疗机构违反放射诊疗不当
1,施工新城北区栋办公楼新城核心区组团地块商业金融用地项目栋办公楼主要安全出入通道口处设置安全警示标志符合建设工程安全生产管理条例第二十八条第一款施工单位中建三局施工现场危险部位设置明显安全警示标志
0,组织教唆胁迫诱骗煽动从事邪教会道门活动利用邪教会道门迷信活动扰乱社会秩序损害身体健康冒用宗教气功名义扰乱社会秩序损害身体健康活动
1,本案涉及工程项目为北航站楼站二次砌筑内部结构工程轨道交通新机场线一期工程土建施工合同段补充协议补充协议二约定北航站楼站装修工程内部结构工程均轨道交通新机场线一期工程土建施工合同段且同一施工场地内北京城建集团负责施工
1,顺义新城街区研发楼中信银行信息技术研发基地项目幕墙分包工程施工过程幕墙加工区固定式配电箱中心点地面垂直距离符合施工现场临时用电安全技术规范第条施工单位严格建筑业安全作业标准施工事故隐患
1,施工现场执法检查抽查临时用电临时用电箱闸具口保护罩缺失违反建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位建筑安全事故隐患采取措施予以消除
0,生产没有国家药品标准中药饮片符合省自治区直辖市人民政府药品监督管理部门制定炮制规范医疗机构省自治区直辖市人民政府药品监督管理部门批准标准配制制剂
