V1,V2
1,"经立案调查，2018年1月8日对北京永诚隆基础工程有限责任公司的委托代理人杨志岭进行询问以及调取有关资料，查明该工程基坑深度为8.7-12.5米，依据《注册建造师执业工程规模标准》(试行)的通知（建市[2007]171号）的规定，基坑深度大于等于8米为大型工程项目，杨志岭是二级注册建造师，二级注册建造师只能担任中小型工程项目负责人，而北京永诚隆基础工程有限责任公司授权委托二级建造师杨志岭担任该工程项目的项目负责人。以上行为违反了《北京市建设工程质量条例》第二十一条的规定，属于施工单位使用不具备相应注册执业资格人员的行为，违法实事清楚，证据确实、充分。该公司在这件事情上直接负责的主管人员是杨志岭，无其他直接责任人员。北京永诚隆基础工程有限责任公司对以上事实予以确认，无陈述、申辩意见，未提出听证要求，本案无从轻从重情节。
"
1,"2018年6月12日，北京市住房和城乡建设委员会对1#商业楼等3项（房山区长阳镇01-09-09、01-09-02等地块二类居住、商业金融项目）工程检查时发现，北京五和万科房地产开发有限公司涉嫌存在将通风工程肢解发包的行为。因此执法人员对北京五和万科房地产开发有限公司涉嫌肢解发包通风工程的行为展开调查。
"
1,"_2018_年_5_月_9 日 在位于顺义区顺义新城第19街区的1#住宅楼（限价商品房）及1#地下车库A段等4项(顺义区后沙峪镇后沙峪村SY-0019-076、079地块二类居住、医院用地（配建“限价商品住房”）项目一期工程) 工程施工过程中，劳务分包单位承德建民建筑劳务有限公司未按照合同约定为砌筑工配备保护足趾的安全鞋，不符合《建筑施工作业劳动防护用品配备及使用标准》（JGJ184-2009）第3.0.8条的要求，劳务分包施工单位未向作业人员提供安全防护用具和安全防护服装
"
0,对拒绝或者拖延工商行政管理部门责令的对缺陷商品采取停止销售、警示等措施的处罚
0,对直销企业及其直销员有欺骗、误导等宣传和推销行为的处罚
0,对上道路行驶的机动车未悬挂机动车号牌，未放置检验合格标志、保险标志，或者未随车携带行驶证、驾驶证的；故意遮挡、污损或者不按规定安装机动车号牌的处罚
1,"2017年10月19日北京市住房和城乡建设委员会对你单位施工的位于房山区长阳镇的03-03-03地块商业二期项目（房山区长阳镇居住、商业（长阳西站1、2号地）项目）防水工程进行了日常巡查，经本机关立案调查，查明你单位存在以下违法事实：该工程抗拔桩桩头防水使用的材料是水泥基渗透结晶型防水涂料（无机防水涂料），按照《地下防水工程质量验收规范》（GB50208-2011）第3.0.7条第1款的要求：“对材料的外观、品种、规格、包装、尺寸和数量等进行检查验收，并经监理单位或建设单位代表检查确认，形成相应验收记录。”该工程实施监理，上述材料进场后，应报监理单位进行审查，经审查合格后方可使用。经确认，该材料于2017年6月23日进场，桩头防水于2017年7月8日开始施工，施工单位未按照规范要求将材料报监理单位进行审查，没有形成物资进场报验资料，材料的进场数量不能确定，施工前，施工单位未对材料进行进场复试，现场检查时，施工单位已将该批次未报监理单位审查的材料擅自使用于抗拔桩桩头防水，违反了《北京市建设工程质量条例》第四十条第一款的规定：“施工单位应当按照规定对建筑材料、建筑构配件和设备、预拌混凝土、混凝土预制构件及有关专业工程材料进行进场检验；实施监理的建设工程，应当报监理单位审查；未经审查或者经审查不合格的，不得使用。”施工单位上述行为属于使用未经监理单位审查的建筑材料的行为。
"
1,"通过2019年1月15日对A-1-1#楼、A-1-3#至A-1-10#楼、开闭站、A-1盖板及夹层、A-1#地下车库（北京城市副中心职工周转房项目施工总承包（A1标段））进行现场检查和2019年1月25日对当事人中建三局集团有限公司的委托代理人陈舒豪的询问，以及调取有关资料，查明该工程位于通州区东部，宋梁路东侧，南临北运河新堤路，建设单位为北京城市副中心投资建设集团有限公司，监理单位为北京百事百达工程管理有限公司，施工单位为中建三局集团有限公司。施工单位中建三局集团有限公司在施工中存在以下问题：1、地下一层车库空气压缩机开关箱出线的PE线直接挂接在箱门接地金属编织线上，未通过PE线端子板连接，不符合《施工现场临时用电安全技术规范》JGJ46-2005第8.1.11条第二款“PE线必须通过PE线端子板连接”强制性条文的要求。2、A1-1-3#楼二层短边长度1.5米以下的预留孔洞未封闭，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.6.1条“短边长度1.5米以下的孔洞,应用坚实盖板封闭”的要求。3、A1-1-3#楼地下车库、首层、二层后浇带未防护，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.6.3条“ 伸缩缝和后浇带处，应加固定盖板防护”的要求。4、A1-1-3#楼首层临时用电电缆线路沿构筑物敷设，未采取绝缘隔离措施，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.10.6条“ 电缆线路宜埋地敷设，当沿建筑物、构筑物敷设时应采取绝缘隔离措施”的要求。认定中建三局集团有限公司未严格按照建筑业安全作业标准进行施工，造成事故隐患，情节严重；违法事实清楚，证据确实、充分，当事人对违法事实予以认可。
"
0,对心理咨询人员从事心理治疗或者精神障碍的诊断、治疗；从事心理治疗的人员在医疗机构以外开展心理治疗活动；专门从事心理治疗的人员从事精神障碍的诊断的；专门从事心理治疗的人员为精神障碍患者开具处方或者提供外科治疗的处罚
1,"北京双盈达建设有限公司施工的北京协和医院西院区中楼骨髓移植病房改造工程，2018年4月10日进场的利达牌钢塑复合管《材料、构配件进场检验记录》，规格型号DN50，进场数量30米，有质量合格证明文件和达到饮用水卫生许可标准证明文件，但未经监理工程师核查确认，不符合《建筑给排水及采暖工程施工质量验收规范》（GB50242-2002）第3.2.1条的规定，该行为属于在施工中不按照施工技术标准施工行为。已按照《建设工程质量管理条例》的相关规定对单位作出处罚，你单位的直接责任人员
"
0,对虐待家庭成员，被虐待人要求处理的；遗弃没有独立生活能力的被扶养人的处罚
1,"施工的位于大兴区庞各庄镇的9#住宅楼等14项（大兴区庞各庄2号地棚户区改造安置房项目）施工现场西北角库房用临时用电低压照明变压器使用瓷插式熔断器，属于《建设部关于发布建设事业“十一五”推广应用和限制禁止使用技术（第一批）的公告》禁止使用技术。施工单位北京城建集团有限责任公司使用国家明令禁止使用的危及施工安全的设备的
"
0,对环境保护专项资金使用者不按照批准的用途使用环境保护专项资金的处罚
0,对生产、销售国家禁止用于环境卫生的急性剧毒杀鼠药剂的处罚
0,对未取得采集证或者未按照采集证的规定采集国家和省重点保护野生植物的处罚
0,对核设施营运单位、核技术利用单位或者放射性固体废物贮存、处置单位未按照规定如实报告有关情况的处罚
0,对公司和个人未取得培训合格证而从事卫生消杀业务的处罚
0,对特种设备过户使用未进行变更登记或者特种设备重新安装未进行登记的处罚
1,"经过北京市住房和城乡建设委员会于2018年4月18日11时00分至16时30分对位于北京市大兴区的北京新机场工作区工程（市政工程）-道桥及管网工程GZQ-DQJGW-SG-005标段（北京市界范围）进行执法检查和2018年5月4日13时37分至14时10分对你的委托代理人李浩进行询问，以及调取有关资料，现已查明你是北京东方雨虹防水工程有限公司北京新机场工作区工程（市政工程）-道桥及管网工程GZQ-DQJGW-SG-005标段（北京市界范围）的施工员，是你单位该工程直接责任人员，你单位北京东方雨虹防水工程有限公司在该工程主干三路J线综合管廊进风井17外墙防水施工过程中，未在阳角留置防水卷材附加层，你单位在施工过程中有不按照工程设计图纸施工的行为。
"
